main_topic,sub_topic,C,utterance,question,option1,option2,option3,option4,answer,answer_index,length_no_space
대학생활,최애 과목과 그 이유,170,"지난 학기 중간고사가 끝난 후, 친구들과 점심을 먹다가 서로 좋아하는 과목에 대해 이야기하게 되었다. 나는 환경과학 수업이 가장 재미있다고 말했는데, 강의실 창밖으로 캠퍼스 나무를 관찰하면서 배운 내용을 실제로 적용해볼 수 있어 기억에 오래 남았다. 특히 토양 샘플을 직접 채취해 분석하는 실습이 신선하고 흥미로웠고, 교수님이 실생활 예시를 자주 들어주셔서 복잡한 개념도 이해가 쉬웠다.",내가 가장 좋아하는 과목이 재미있었던 이유로 언급하지 않은 것은 무엇인가요?,잘 모르겠음,실습을 통해 직접 경험할 수 있어서,교수님이 실생활 예시를 들어 설명해주셔서,수업시간에 팀 프로젝트를 많이 해서,수업시간에 팀 프로젝트를 많이 해서,4,165
여행 경험,대학생활과 학과 공부에 대한 이야기,170,지난달 동기들과 함께 전공 관련 학회에 참가하기 위해 부산에 다녀왔다. 강의실에서 배우던 이론을 실제로 연구하는 분들의 발표를 직접 들으니 전공 공부에 대한 흥미가 더욱 커졌다. 발표를 들은 후에는 교수님과 함께 근처 해운대 해수욕장을 산책하며 학과에서 배운 내용을 실생활과 연결해서 이야기 나누기도 했다. 그날 저녁에는 모두 함께 바닷가 근처 작은 식당에서 회를 먹으며 각자 느낀 점을 공유했다.,부산 학회에서 발표를 들은 후 동기들과 교수님은 어떤 활동을 했는가?,잘 모르겠음,근처 박물관을 방문했다,해운대 해수욕장을 산책했다,영화관에서 영화를 봤다,해운대 해수욕장을 산책했다,3,167
여행 경험,대학생활과 학과 공부에 대한 이야기,170,"지난 학기에는 전공 수업 때문에 도서관에서 보내는 시간이 많았는데, 시험 기간에는 친구들과 밤새워 공부하면서 서로 문제를 내주기도 했다. 특히 민지랑 경제학 과목 과제를 같이 하다 보니 자연스럽게 친해져서, 과제 끝난 후에는 학교 근처 분식집에서 떡볶이 먹으면서 스트레스를 풀었던 기억이 남는다. 그때 민지가 추천해준 오뎅국물이 정말 맛있었다.",시험 기간에 발화자가 친구들과 함께 했던 활동은 무엇이었나요?,잘 모르겠음,학교 근처 공원 산책,문제 내주며 함께 공부,영화관에서 영화 관람,문제 내주며 함께 공부,3,147
여행 경험,대학생활과 학과 공부에 대한 이야기,170,"지난달 중간고사가 끝난 직후, 동기들과 함께 기차를 타고 속초로 떠났던 기억이 떠오른다. 바닷가 근처 게스트하우스에서 하룻밤을 보내며 각자 전공 이야기로 밤새 대화를 나누었다. 나는 생명과학과 실험실에서 겪은 실수담을 털어놓았고, 친구는 경제학 수업에서 팀 프로젝트 때문에 고생한 에피소드를 이야기했다. 그날 새벽 바닷바람을 맞으며 함께 걷던 순간이 지금도 생생하다.",발화에서 생명과학과 학생이 친구들과 대화할 때 주로 이야기한 내용은 무엇이었나요?,잘 모르겠음,실험실에서의 실수담,경제학 수업의 프로젝트,여행 중 맛집 추천,실험실에서의 실수담,2,159
여행 경험,대학생활과 학과 공부에 대한 이야기,170,"도서관에서 조용히 책을 읽다가 갑자기 학과 동기가 찾아와서 이번 학기 전공 수업 과제에 대해 물어봤다. 처음에는 어려울 거라고 생각했지만, 지난 주 교수님께 직접 질문하며 해결 방법을 찾았던 기억이 떠올랐다. 내 경험을 바탕으로 차근차근 설명해주자 동기도 금세 이해하는 듯 보였고, 덕분에 둘이 함께 남은 과제까지 마무리할 수 있었다. 이런 작은 협력이 대학생활을 더 의미 있게 만들어주는 것 같다.",화자는 학과 동기에게 어떤 방식으로 과제 해결을 도와줬나요?,잘 모르겠음,과제 자료를 대신 찾아줌,자신의 경험을 바탕으로 설명해줌,함께 강의실을 청소함,자신의 경험을 바탕으로 설명해줌,3,167
여행 경험,여행에서 겪은 위기와 그 해결 방법,170,"며칠 전 친구와 함께 산골 마을을 여행하다가 갑자기 휴대폰 신호가 완전히 끊겨 길을 잃은 적이 있다. 당황했지만 지나가는 마을 어르신께 도움을 청해 손짓과 간단한 영어, 그리고 지도를 보여드리며 길을 물었다. 덕분에 친절하게 마을 버스 정류장까지 안내받아 무사히 목적지에 도착할 수 있었다. 이번 경험 덕분에 예상치 못한 상황에서도 현지인에게 적극적으로 도움을 구하는 것이 얼마나 중요한지 깨달았다.",길을 잃은 후 발화자가 마을 어르신에게 도움을 요청할 때 사용한 방법은 무엇이었나요?,잘 모르겠음,종이 쪽지에 글을 써서 전달했다,휴대폰 번역 앱만 사용했다,"손짓, 간단한 영어, 그리고 지도를 보여주며 의사소통했다","손짓, 간단한 영어, 그리고 지도를 보여주며 의사소통했다",4,169
여행 경험,여행에서 겪은 위기와 그 해결 방법,170,"며칠 전 친구들과 부산에 여행을 갔을 때였다. 해운대 해변에서 갑자기 소나기가 쏟아지기 시작했는데, 우산도 없고 근처에 마땅히 피할 곳도 없어서 모두 당황했다. 순간 근처에 있던 작은 카페로 뛰어들었고, 사장님께서 친절하게 우산을 빌려주셔서 무사히 숙소까지 돌아올 수 있었다. 예상치 못한 위기였지만, 현지인의 도움으로 오히려 따뜻한 추억이 되었다.","부산 여행 중 갑자기 소나기가 내렸을 때, 화자는 어디에서 비를 피했나요?",잘 모르겠음,마트,작은 카페,지하철역,작은 카페,3,150
여행 경험,여행에서 겪은 위기와 그 해결 방법,170,"며칠 전 친구와 함께 부산으로 여행을 갔을 때 일이었다. 지하철을 타고 해운대로 가던 중 갑자기 휴대폰 배터리가 모두 방전되어 길 안내를 받을 수 없었다. 순간 당황했지만, 근처에 있는 카페에 들어가 사장님께 사정을 설명하고 충전기를 빌렸다. 기다리는 동안 커피 한 잔을 마시며 부산에 대해 이런저런 이야기를 들을 수 있었고, 덕분에 예정에 없던 현지인 추천 맛집도 알게 되었다.",휴대폰 배터리가 모두 방전된 상황에서 발화자는 어떻게 문제를 해결했는가?,잘 모르겠음,근처 편의점에서 새 휴대폰을 샀다.,카페에서 충전기를 빌려 충전했다.,친구의 휴대폰을 빌렸다.,카페에서 충전기를 빌려 충전했다.,3,157
여행 경험,여행에서 겪은 위기와 그 해결 방법,170,"몇 년 전 혼자 부산에 여행을 갔을 때였다. 해운대 해수욕장에서 갑자기 비가 쏟아져 근처 카페로 황급히 피신했는데, 그때 지갑이 없어진 걸 알았다. 처음엔 너무 당황했지만, 침착하게 휴대폰으로 카드 분실 신고를 하고, 숙소 직원에게 도움을 요청해 근처 경찰서에 분실 신고도 했다. 다행히 한 시간쯤 뒤 카페 직원이 주운 지갑을 돌려줘서 모든 게 잘 해결됐다.","부산 여행 중 지갑이 사라졌을 때, 내가 가장 먼저 한 일은 무엇이었나요?",잘 모르겠음,숙소 직원에게 바로 연락했다,카페에서 음료를 시켰다,휴대폰으로 카드 분실 신고를 했다,휴대폰으로 카드 분실 신고를 했다,4,148
여행 경험,여행을 결정하게 된 배경과 준비 과정,170,"며칠 전 친구와 통화를 하다가 서로 바쁜 일상에 지쳤다는 이야기가 나왔어요. 그래서 즉흥적으로 둘이서 짧은 여행을 가보기로 했죠. 예전에는 여행지를 미리 꼼꼼하게 조사했지만 이번엔 그냥 가보고 싶은 곳을 골라 무작정 떠나기로 했어요. 필요한 짐은 간단히 챙기기로 하고, 숙소도 도착해서 직접 찾아보기로 했답니다. 평소에는 계획대로 움직이는 걸 선호하지만, 이번만큼은 자유롭게 즉흥적으로 움직이고 싶은 마음이 컸던 것 같아요.",이번 여행 준비에서 평소와 달라진 점은 무엇이었나요?,잘 모르겠음,여행지에서 맛집을 예약했다,짐을 평소보다 많이 챙겼다,여행 계획 없이 즉흥적으로 움직였다,여행 계획 없이 즉흥적으로 움직였다,4,182
여행 경험,여행을 결정하게 된 배경과 준비 과정,170,"며칠 전 친구와 통화하다가 서로 바쁘다는 핑계로 오랫동안 여행을 가지 못했다는 사실을 깨달았어요. 그래서 갑작스럽게 짧은 국내 여행을 떠나기로 했죠. 평소에는 미리 계획을 세우는 편이지만 이번에는 즉흥적으로 날짜를 정하고, 숙소와 교통편을 그날 저녁에 급히 예약했어요. 여행 가방도 전날 밤에야 꾸렸고, 필요한 물건을 챙기는 과정에서 평소보다 덜 꼼꼼해 조금 불안했지만, 오랜만에 느끼는 설렘이 더 컸던 것 같아요.",발화자가 이번 여행을 준비하면서 느낀 감정으로 가장 적절한 것은 무엇인가요?,잘 모르겠음,계획이 완벽해 뿌듯함,여유로움과 안정감,설렘과 약간의 불안,설렘과 약간의 불안,4,177
여행 경험,여행을 결정하게 된 배경과 준비 과정,170,"며칠 전 친구에게서 갑자기 연락이 와서, 다음 달에 제주도로 짧은 여행을 같이 가자는 제안을 받았다. 평소 바쁜 일상에 지쳐 있던 터라 망설임 없이 동의했다. 숙소와 비행기표는 친구가 담당하고, 나는 렌터카 예약과 여행 일정 짜기를 맡기로 했다. 인터넷으로 제주 맛집과 가볼 만한 곳들을 찾아보며, 코스를 세분화하고 지도에 표시했다. 짐은 최대한 가볍게 챙기기로 했고, 사진을 많이 찍고 싶어서 카메라 배터리도 미리 충전해 두었다.",발화자의 친구가 맡은 역할은 무엇이었나요?,잘 모르겠음,렌터카 예약과 여행 일정 짜기,숙소와 비행기표 예약,맛집 조사와 지도 표시,숙소와 비행기표 예약,3,181
여행 경험,여행을 결정하게 된 배경과 준비 과정,170,"며칠 전 친구가 갑자기 연락해서 제주도에 같이 가자고 제안했다. 평소엔 즉흥적인 여행을 별로 좋아하지 않지만, 이번에는 평소보다 마음이 답답해서 용기를 내기로 했다. 항공권과 숙소는 친구가 빠르게 예약했고, 나는 여행 일정표를 만들면서 맛집과 카페 정보를 모았다. 특히 바다 근처에 있는 작은 펜션을 고르는 데 신경을 많이 썼고, 짐은 최대한 가볍게 꾸리려고 노력했다.",발화자의 여행 준비 과정에서 특별히 신경 쓴 부분은 무엇이었나요?,잘 모르겠음,항공권 가격 비교,맛집 예약,바다 근처 펜션 선택,바다 근처 펜션 선택,4,156
여행 경험,여행이 끝나고 느낀 감정과 변화,170,"며칠 전 다녀온 제주도 여행이 자꾸 생각난다. 평소에는 휴대폰만 보며 시간을 보내곤 했는데, 그곳에서는 바다를 바라보며 아무 생각 없이 걷는 시간이 많았다. 돌아와서도 그때의 여유로움이 자꾸 떠올라서, 요즘은 집 근처 공원을 일부러 산책하고 있다. 예전엔 빨리빨리 움직여야 직성이 풀렸는데, 이제는 잠시 멈춰서 주위를 둘러보는 여유가 생긴 것 같다. 짧은 여행이 내 일상에 이런 변화를 줄지 몰랐다.","제주도 여행을 다녀온 후, 발화자가 새롭게 생긴 습관은 무엇인가요?",잘 모르겠음,집에서 책 읽기,공원에서 산책하기,친구와 통화하기,공원에서 산책하기,3,168
여행 경험,여행이 끝나고 느낀 감정과 변화,170,"몇 주 전 긴 여행을 마치고 집에 돌아왔을 때, 집안 곳곳에서 익숙한 냄새가 퍼져 있는 것이 새삼스럽게 느껴졌다. 여행지에서는 모든 것이 새로워서 매일이 자극적이었지만, 돌아와 보니 일상 속의 평범함이 오히려 큰 위로가 된다는 걸 알게 되었다. 여행을 통해 다양한 사람들과 대화하며 내 생각이 넓어졌고, 무엇보다 사소한 일상에도 감사하는 마음을 갖게 된 것 같다.","여행을 다녀온 후, 발화자가 새롭게 느낀 감정은 무엇이었나요?",잘 모르겠음,여행지의 음식이 그리워짐,일상의 평범함에 대한 위로와 감사,새로운 도시로 이사하고 싶어짐,일상의 평범함에 대한 위로와 감사,3,151
여행 경험,여행이 끝나고 느낀 감정과 변화,170,"며칠간의 제주도 여행을 마치고 집으로 돌아왔을 때 평소와는 다른 감정이 느껴졌다. 바닷가를 걷던 순간들이 머릿속에 선명하게 남아 있었고, 그곳에서 만난 따뜻한 사람들과의 대화가 자꾸 떠올랐다. 덕분에 이전에는 별로 생각하지 않았던 일상의 소중함을 새삼 느끼게 되었고, 앞으로는 더 감사한 마음으로 하루하루를 보내고 싶다는 다짐도 하게 되었다.",여행을 다녀온 후 내가 새롭게 다짐하게 된 것은 무엇이었나요?,잘 모르겠음,바닷가에서 수영을 배우기,일상의 소중함을 감사하는 마음으로 살기,다음에는 혼자 여행을 가기,일상의 소중함을 감사하는 마음으로 살기,3,147
여행 경험,여행이 끝나고 느낀 감정과 변화,170,"며칠 전 집에 돌아왔을 때, 짐을 풀면서 여행지에서 만난 사람들과 나눴던 대화들이 자꾸 떠올랐다. 특히 작은 카페에서 현지인과 나눴던 따뜻한 미소와 조언들이 오랫동안 마음에 남았다. 여행을 다녀오기 전엔 낯선 곳에서 말도 잘 안 통하고 실수할까봐 두려웠지만, 이제는 새로운 환경에 스스로 더 잘 적응할 수 있을 것 같다는 자신감이 생겼다. 예전보다 사람들에게 먼저 인사하고 다가가는 게 덜 어색해진 느낌이다.",여행 후에 작성자가 느낀 가장 큰 변화는 무엇인가요?,잘 모르겠음,집에서 짐을 푸는 속도가 빨라졌다,새로운 환경에 적응하는 자신감이 생겼다,현지인과 대화하는 것을 두려워하게 되었다,새로운 환경에 적응하는 자신감이 생겼다,3,171
